INHUMANE,,Negativ,Hostile,,
INITIAL,,,,,
INITIATE,,,,Strong,Power
INITIATIVE,,,,Strong,
INJECT,,,,,
INJUNCTION,,Negativ,Hostile,Strong,
INJURE,,Negativ,,,
INJURIOUS,,Negativ,Hostile,,
INJURY,,Negativ,Hostile,,
INJUSTICE,,,,,
INLAND,,,,,
INNER,,,,Strong,
INNING,,,,,
INNOCENCE,Positiv,,,,
INNOCENT,Positiv,,,,
INNOVATE,Positiv,,,,
INNOVATION,,,,,
INNOVATIVE,Positiv,,,,
INNUMERABLE,,,,Strong,
INORDINATE,,,,,
INQUIRE,,,,,
INQUIRY,,,,,
INQUISITIVE,Positiv,,,,
INSANE,,Negativ,,,
INSECT,,,,,
INSECURE,,Negativ,,,
INSECURITY,,Negativ,,,
INSENSIBLE,,Negativ,,,
INSEPARABLE,Positiv,,,,
INSERT,,,,,
INSERT,,,,,
INSIDE,,,,,
INSIDE,,,,,
INSIDE,,,,,
INSIDE,,,,,
INSIDIOUS,,Negativ,,,
INSIGHT,Positiv,,,,
INSIGNIFICANT,,Negativ,,,
INSINUATE,,Negativ,,,
INSINUATION,,,,,
INSIST,,,,Strong,Power
INSISTENCE,,,,Strong,Power
INSISTENT,Positiv,,,Strong,
INSOLENCE,,Negativ,Hostile,,
INSOLENT,,Negativ,Hostile,,
INSOLUABLE,,,,,
INSPECT,,,,,Power
INSPECTION,,,,,Power
INSPIRATION,Positiv,,,,
INSPIRATIONAL,Positiv,,,,
INSPIRE,Positiv,,,Strong,
INSPIRE,Positiv,,,Strong,
INSTABILITY,,Negativ,,,
INSTABLE,,Negativ,,,
INSTALL,,,,,
INSTALLATION,,,,,
INSTANCE,,,,,
INSTANCE,,,,,
INSTANT,,,,,
INSTANTLY,,,,,
INSTEAD,,,,,
INSTEAD,,,,,
INSTIGATE,,,,,
INSTINCT,,,,,
INSTINCTIVE,Positiv,,,,
INSTINCTUAL,,,,,
INSTITUTE,,,,,
INSTITUTE,,,,,
INSTITUTION,,,,Strong,
INSTITUTIONAL,,,,Strong,
INSTRUCT,,,,Strong,Power
INSTRUCTION,,,,Strong,Power
INSTRUCTOR,,,,Strong,Power
INSTRUMENT,,,,,
INSTRUMENTAL,,,,Strong,
INSUBORDINATION,,,,,
INSUFFICIENCY,,Negativ,,,
INSUFFICIENT,,Negativ,,,
INSULATION,,,,,
INSULT,,Negativ,,,
INSURANCE,,,,,
INSURE,,,,,
INSURRECTION,,,,,
INTACT,,,,Strong,
INTANGIBLE,,,,,
INTEGRATE,,,,,
INTEGRATION,,,,Strong,
INTEGRITY,Positiv,,,Strong,
INTELLECT,Positiv,,,Strong,
INTELLECTUAL,Positiv,,,Strong,
INTELLECTUAL,Positiv,,,Strong,
INTELLECTUAL,Positiv,,,Strong,
INTELLIGENCE,Positiv,,,Strong,
INTELLIGENT,Positiv,,,Strong,
INTELLIGIBLE,Positiv,,,,
INTEND,,,,,
INTEND,,,,,
INTENSE,,,,Strong,
INTENSIFY,,,,Strong,
INTENSITY,,,,Strong,
INTENSIVE,,,,Strong,
INTENT,,,,,
INTENTION,,,,,
INTERACT,,,,,
INTERCEDE,Positiv,,,,
INTERCOURSE,Positiv,,,,
INTERDEPENDENCE,,,,,
INTEREST,Positiv,,,,
INTEREST,,,,,
INTEREST,Positiv,,,,
INTEREST,Positiv,,,,
INTERESTED,Positiv,,,,
INTERESTED,Positiv,,,,
INTERFERE,,Negativ,Hostile,Strong,
INTERFERENCE,,Negativ,Hostile,Strong,
INTERIM,,,,,
INTERIOR,,,,,
INTERMEDIATE,,,,,
INTERNAL,,,,Strong,
INTERNATIONAL,,,,,
INTERNATIONAL,,,,,
INTERNATIONAL-COURT,,,,,
INTERPERSONAL,,,,,
INTERPLANETARY,,,,,
INTERPOSE,Positiv,,,,
INTERPRET,,,,,
INTERPRETATION,,,,,
INTERRUPT,,Negativ,Hostile,,
INTERRUPTION,,Negativ,Hostile,,
INTERSTATE,,,,,
INTERTWINE,,,,,
INTERVAL,,,,,
INTERVENE,,,,,
INTERVENTION,,Negativ,,Strong,
INTERVIEW,,,,,
INTERVIEW,,,,,
INTERVIEWER,,,,,
INTIMACY,Positiv,,,,
INTIMATE,Positiv,,,,
INTIMIDATE,,Negativ,,Strong,Power
INTO,,,,,
INTOLERABLE,,Negativ,,,
INTOLERANCE,,,,,
INTOXICATE,,Negativ,,,
INTRANSIGENT,,,,,
INTRICATE,Positiv,,,,
INTRIGUE,Positiv,,,,
INTRODUCE,,,,,
INTRODUCTION,,,,,
INTRUDE,,Negativ,,,
INTRUDER,,Negativ,,,
INTRUSION,,Negativ,Hostile,,
INTRUST,,,,,
INTUITION,,,,,
INTUITIVE,,,,,
INUNDATE,,Negativ,,Strong,
INUNDATED,,Negativ,,,
INVADE,,Negativ,,,
INVADER,,,,,
INVALID,,Negativ,,,
INVALUABLE,Positiv,,,,
INVARIABLE,,,,Strong,
INVARIABLY,,,,Strong,
INVASION,,,,,
INVENT,,,,,
INVENTION,,,,,
INVENTIVE,,,,,
INVENTOR,Positiv,,,,
INVENTORY,,,,Strong,
INVEST,,,,,
INVESTIGATE,,,,,
INVESTIGATION,,,,,
INVESTMENT,,,,,
INVESTOR,,,,,
INVETERATE,,,,,
INVINCIBLE,Positiv,,,Strong,Power
INVIOLABLE,,,,,
INVIOLATE,,,,,
INVISIBLE,,Negativ,,,
INVITATION,Positiv,,,,
INVITE,Positiv,,,,
INVITE,Positiv,,,Strong,
INVOLUNTARY,,Negativ,,,
INVOLVE,,,,Strong,Power
INVOLVE,,,,,
INVOLVE,,,,,
INVOLVE,,,,,
INVOLVE,,Negativ,,,
INVOLVEMENT,,,,,
INVULNERABLE,Positiv,,,Strong,Power
INWARD,,,,,
IOWA,,,,,
IRAN,,,,,
IRAQ,,,,,
IRELAND,,,,,
IRISH,,,,,
IRK,,Negativ,Hostile,,
IRON,,,,Strong,
IRON,,,,,
IRON,,Negativ,Hostile,,
IRON,,,,,
IRON,,Negativ,Hostile,Strong,
IRON-CURTAIN,,,,,
IRONIC,,Negativ,,,
IRONY,,Negativ,,,
IRRATIONAL,,Negativ,,,
IRREFUTABLE,,,,Strong,
IRREGULAR,,Negativ,,,
IRREGULARITY,,Negativ,,,
IRRESISTIBLE,Positiv,,,,
IRRESPONSIBLE,,Negativ,,,
IRRIGATE,,,,,
IRRITABLE,,Negativ,Hostile,,
IRRITATION,,Negativ,Hostile,,
IS,,,,,
ISLAND,,,,,
ISOLATE,,Negativ,,,
ISOLATE,,Negativ,,Strong,
ISOLATIONISM,,,,,
ISRAEL,,,,,
ISSUANCE,,,,,
ISSUE,,,,,
ISSUE,,,,,
ISSUE,,,,Strong,
IT,,,,,
IT'S,,,,,
IT'S,,,,,
IT'S,,,,,
ITALIAN,,,,,
ITALY,,,,,
ITEM,,,,,
ITS,,,,,
ITSELF,,,,,
IVORY-COAST,,,,,
JACKET,,,,,
JAGGED,,,Hostile,,
JAIL,,Negativ,,,
JAIL,,Negativ,Hostile,Strong,Power
JAMAICA,,,,,
JANITOR,,,,,
JANUARY,,,,,
JAPAN,,,,,
JAPANESE,,,,,
JAR,,,,,
JAR,,Negativ,,Strong,
JAW,,,,,
JAZZ,,,,,
JEALOUS,,,,,
JEALOUSY,,,,,
JEEP,,,,,
JEER,,Negativ,Hostile,,
JEOPARDISE,,,,,
JEOPARDIZE,,Negativ,Hostile,,
JEOPARDY,,Negativ,,,
JERK,,Negativ,,,
JERK,,Negativ,Hostile,Strong,
JERSEY,,,,,
JEST,Positiv,,,,
JET,,,,,
JEW,,,,,
JEWEL,,,,,
JEWISH,,,,,
JITTERY,,Negativ,,,
JOB,,,,,
JOBLESS,,Negativ,,,
JOIN,,,,,
JOIN,Positiv,,,Strong,
JOIN,,,,Strong,
JOINER,,,,,
JOINT,,,,,
JOINTLY,Positiv,,,Strong,
JOKE,Positiv,,,,
JOKE,Positiv,,,,
JOKE,Positiv,,,,
JOKER,,,,,
JOLLY,Positiv,,,,
JORDAN,,,,,
JOURNAL,,,,,
JOURNALIST,,,,,
JOURNEY,,,,,
JOURNEY,,,,,
JOY,Positiv,,,,
JOYFUL,Positiv,,,,
JOYOUS,,,,,
JUBILANT,Positiv,,,,
JUBILEE,Positiv,,,,
JUDGE,,,,Strong,Power
JUDGE,,,,Strong,Power
JUDGE,,,,Strong,Power
JUDGMENT,,,,,
JUDGMENT,,,,Strong,Power
JUDICIAL,,,,Strong,
JUDICIOUS,,,,,
JUG,,,,,
JUICE,,,,,
JUICY,,,,,
JULY,,,,,
JUMP,,,,,
JUMP,,,,,
JUMPY,,Negativ,,,
JUNCTURE,,,,,
JUNE,,,,,
JUNGLE,,,,,
JUNIOR,,,,,
JUNIOR,,,,,
JUNK,,Negativ,,,
JUNTA,,,,,Power
JURISDICTION,,,,Strong,Power
JUROR,,,,Strong,Power
JURY,,,,Strong,Power
JUST,,,,,
JUST,,,,,
JUST,Positiv,,,,
JUST,Positiv,,,,
JUSTICE,Positiv,,,,Power
JUSTIFIABLE,,,,,
JUSTIFIABLY,Positiv,,,,
JUSTIFICATION,Positiv,,,,
JUSTIFY,Positiv,,,,
JUVENILE,,,,,
KANSAS,,,,,
KEEL,,,,,
KEEN,Positiv,,,Strong,
KEEP,,,,,
KEEP,,,Hostile,Strong,Power
KEEP,,,,,
KEEP,,,,Strong,
KEEP,,,,Strong,
KEEP,,,,,
KEEP,,,,,
KEEP8,,,,,
KEEPER,,,,Strong,Power
KENTUCKY,,,,,
KENYA,,,,,
KEPT,,,,,
KEY,,,,,
KEYBOARD,,,,,
KICK,,Negativ,Hostile,Strong,
KICK,,,,Strong,
KICK,,Negativ,Hostile,Strong,
KICK,,Negativ,Hostile,Strong,
KID,,,,,
KID,Positiv,,,,
KIDNAP,,Negativ,Hostile,,
KIDNEY,,,,,
KILL,,Negativ,Hostile,Strong,
KILL,,Negativ,Hostile,Strong,
KILLER,,Negativ,Hostile,Strong,
KILOMETER,,,,,
KILOMETRE,,,,,
KIN,,,,,
KIND,,,,,
KIND,Positiv,,,,
KIND,,,,,
KIND,,,,,
KIND,Positiv,,,,
KINDLE,,,,,
KINDNESS,Positiv,,,,
KINDRED,,,,,
KING,,,,Strong,Power
KINGDOM,,,,,
KISS,Positiv,,,,
KISS,Positiv,,,,
KITCHEN,,,,,
KITTEN,,,,,
KNEE,,,,,
KNEEL,,,,,
KNELT,,,,,
KNEW,,,,,
KNIFE,,,Hostile,,
KNIFE,,Negativ,Hostile,Strong,
KNIT,,,,,
KNIVES,,,,,
KNOCK,,Negativ,Hostile,Strong,
KNOCK,,Negativ,Hostile,Strong,
KNOCK,,Negativ,,Strong,
KNOCK,,,,,
KNOCKER,,,,,
KNOW,,,,,
KNOW,,,,,
KNOW,Positiv,,,,
KNOW,Positiv,,,,
KNOW-HOW,,,,,
KNOWLEDGE,Positiv,,,Strong,
KNOWN,,,,,
KNOWN,,,,,
KOREA,,,,,
KOREAN,,,,,
KREMLIN,,,,,
KUWAIT,,,,,
LAB,,,,,
LABEL,,,,,
LABEL,,,,,
LABOR,,,,Strong,
LABOR,,,,,
LABOR,,,,Strong,
LABOR,,,,Strong,
LABORATORY,,,,,
LABORER,,,,,
LABOUR,,,,,
LABOURER,,,,,
LACK,,Negativ,,,
LACK,,Negativ,,,
LACK,,Negativ,,,
LAD,,,,,
LADDER,,,,,
LADY,,,,,
LAG,,Negativ,,,
LAID,,,,,
LAID,,Negativ,Hostile,,Power
LAIN,,,,,
LAKE,,,,,
LAMB,,,,,
LAME,,Negativ,,,
LAMENT,,Negativ,,,
LAMENTABLE,,Negativ,,,
LAND,,,,,
LAND,,,,,
LAND,,,,,
LANDLORD,,,,Strong,Power
LANDMARK,,,,,
LANDSCAPE,,,,,
LANE,,,,,
LANGUAGE,,,,,
LANGUISH,,Negativ,,,
LAOS,,,,,
LAPSE,,Negativ,,,
LARGE,,,,Strong,
LARGE,,,,Strong,
LARGE,,,,Strong,
LARGE,,,,,
LARGE,,,,,
LARGE-SCALE,,,,,
LAST,,,,,
LAST,,,,,
LAST,,,,,
LAST,,,,Strong,
LAST,,,,Strong,
LATE,,,,,
LATE,,,,,
LATE,,,,,
LATE,,,,,
LATE,,,,,
LATE,,,,,
LATENT,,,,,
LATIN,,,,,
LATTER,,,,,
LATTER,,,,,
LAUDABLE,Positiv,,,,
LAUGH,Positiv,,,,
LAUGH,Positiv,,,,
LAUGH,,Negativ,Hostile,,
LAUGH,,,,,
LAUGH,Positiv,,,,
LAUGH,Positiv,,,,
LAUGHTER,Positiv,,,,
LAUNCH,,,,Strong,
LAVATORY,,,,,
LAVISH,Positiv,,,,
LAW,Positiv,,,,
LAWFUL,Positiv,,,,
LAWLESS,,Negativ,Hostile,,
LAWN,,,,,
LAWYER,,,,,
LAY,,,,,
LAY,,,,,
LAY,,Negativ,Hostile,Strong,Power
LAY,,,,,
LAYER,,,,,
LAZILY,,Negativ,,,
LAZY,,Negativ,,,
LEAD,,,,Strong,Power
LEAD,,,,,
LEAD,,,,Strong,
LEAD,Positiv,,,Strong,
LEAD,,,,,
LEAD,,,Hostile,,
LEADER,,,,Strong,Power
LEADERSHIP,,,,Strong,Power
LEAF,,,,,
LEAGUE,,,,Strong,
LEAGUE,,,,Strong,
LEAGUE,,,,,
LEAGUE-OF-NATIONS,,,,,
LEAK,,Negativ,,,
LEAKAGE,,Negativ,,,
LEAN,,,,,
LEAN,,,,,
LEAN,,,,,
LEAN,,,,,
LEAP,,,,,
LEAP,,,,,
LEARN,,,,,
LEARN,Positiv,,,,
LEARN,Positiv,,,,
LEARNER,Positiv,,,,
LEAST,,,,,
LEAST,,,,,
LEAST,,,,,
LEAST,,,,,
LEATHER,,,,,
LEAVE,,,,,
LEAVE,,,,,
LEAVE,,,,,
LEAVE,,,,,Power
LEBANON,,,,,
LECTURE,,,,,
LECTURE,,,,,
LED,,,,,
LEDGE,,,,,
LEDGER,,,,,
LEFT,,,,,
LEFT,,,,,
LEFT,,,,,
LEFT,,,,,
LEFT,,,,,
LEG,,,,,
LEGAL,Positiv,,,,
LEGEND,,,,,
LEGION,,,,,
LEGION,,,,Strong,
LEGISLATION,,,,Strong,Power
LEGISLATIVE,,,,Strong,Power
LEGISLATOR,,,,Strong,Power
LEGISLATURE,,,,,
LEGITIMACY,Positiv,,,,
LEGITIMATE,Positiv,,,,
LEISURE,Positiv,,,,
LEMON,,,,,
LEMONADE,,,,,
LEND,,,,,
LENGTH,,,,,
LENGTH,,,,,
LENGTH,,,,Strong,
LENGTHY,,,,,
LENINISM,,,,,
LENT,,,,,
LESS,,,,,
LESS,,,,,
LESS,,,,,
LESS,,,,,
LESSEN,,,,,
LESSON,,,,,
LEST,,,,,
LET,,,,Strong,Power
LET,,,,,Power
LET,,Negativ,,,
LET,,,,,
LET'S,,,,,
LETTER,,,,,
LETTER,,,,,
LETTER,,,,,
LETTER,,,,,
LETTER,,,,,
LEVEL,,,,,
LEVEL,,,,Strong,
LEVEL,,,,,
LIABILITY,,Negativ,,,
LIABLE,,Negativ,,,
LIAR,,Negativ,Hostile,,
LIBERAL,,,,,
LIBERAL,Positiv,,,,
LIBERAL,Positiv,,,,
LIBERALISM,Positiv,,,,
LIBERALITY,,,,,
LIBERALIZE,,,,,
LIBERATE,Positiv,,,,Power
LIBERATION,,,,Strong,Power
LIBERIA,,,,,
LIBERTY,Positiv,,,,Power
LIBRARY,,,,,
LIBYA,,,,,
LICENSE,,,,,
LICK,,,,,
LIE,,,,,
LIE,,Negativ,Hostile,,
LIE,,Negativ,Hostile,,
LIEUTENANT,,,,Strong,Power
LIFE,,,,,
LIFELESS,,Negativ,,,
LIFELONG,Positiv,,,,
LIFETIME,,,,,
LIFT,,,,Strong,
LIGHT,Positiv,,,,
LIGHT,,,,,
LIGHT,Positiv,,,,
LIGHT,,,,,
LIGHT,,,,,
LIGHT,,,,,
LIGHT,,,,,
LIGHT8,,,,,
LIGHTEN,,,,,
LIGHTNING,,,,Strong,
LIGNITE,,,,,
LIKABLE,Positiv,,,,
LIKE,,,,,
LIKE,Positiv,,,,
LIKE,Positiv,,,,
LIKELIHOOD,,,,,
LIKELINESS,,,,,
LIKELY,,,,,
LIKELY,,,,,
LIKEWISE,,,,,
LIMB,,,,,
LIMIT,,,,,
LIMIT,,Negativ,Hostile,Strong,
LIMIT,,Negativ,,,
LIMIT,,Negativ,,,Power
LIMITATION,,Negativ,,,
LIMITLESS,,,,Strong,
LIMOUSINE,,,,,
LIMP,,Negativ,,,
LINE,,,,,
LINE,,,,,
LINE,,,,,
LINGUIST,,,,,
LINK,,,,,
LINK,,,,,
LION,,,,Strong,
LIONESS,,,,Strong,
LIP,,,,,
LIQUID,,,,,
LIQUIDATE,,Negativ,Hostile,Strong,
LIQUIDATION,,Negativ,Hostile,Strong,
LIQUOR,,,,,
LIST,,,,,
LIST,,,,,
LISTEN,,,,,
LISTENER,,,,,
LIT,,,,,
LITERAL,,,,,
LITERALLY,,,,,
LITERALNESS,,,,,
LITERARY,,,,,
LITERATURE,,,,,
LITIGANT,,,Hostile,,
LITIGATION,,,Hostile,,
LITTER,,Negativ,,,
LITTLE,,,,,
LIVE,,,,Strong,
LIVE,,,,,
LIVE,,,,Strong,
LIVE,,,,,
LIVE,,,,,
LIVE,Positiv,,,Strong,
LIVELIHOOD,,,,,
LIVELY,Positiv,,,Strong,
LIVER,,,,,
LIVERY,,,,,
LIVESTOCK,,,,,
LOAD,,,,,
LOAD,,,,Strong,
LOAD,,Negativ,,,
LOAD,,,,Strong,
LOAD,,,,,
LOAD,,,,,
LOAN,,,,,
LOAN,,,,,
LOBBY,,,,,
LOCAL,,,,,
LOCALE,,,,,
LOCATE,,,,,
LOCATION,,,,,
LOCK,,,,Strong,
LOCK,,,,,
LODGE,,,,,
LOG,,,,,
LOGIC,Positiv,,,,
LOGICAL,Positiv,,,,
LONDON,,,,,
LONE,,Negativ,,,
LONE,,,,,
LONELINESS,,Negativ,,,
LONELY,,Negativ,,,
LONER,,Negativ,,,
LONESOME,,Negativ,,,
LONG,,,,Strong,
LONG,,,,,
LONG,,,,,
LONG,,,,,
LONG,,,,,
LONG,,,,,
LONG,,,,,
LONG8,,,,,
LONG-RANGE,,,,,
LONG-STANDING,,,,,
LONG-TERM,,,,,
LONGEVITY,Positiv,,,Strong,
LOOK,,,,,
LOOK,,,,,
LOOK,,,,,
LOOK,,,,,
LOOK,,,,,
LOOK,,,,,
LOOK,,,,,
LOOK8,,,,,
LOOK9,,,,,
LOOK_0,,,,,
LOOK_,,,,Strong,Power
LOOM,,Negativ,,,
LOOP,,,,,
LOOSE,,,,,
LOOSENESS,,,,,
LORD,,,,,Power
LOSE,,Negativ,,,
LOSE,,Negativ,,,
LOSE,,,,,
LOSER,,Negativ,,,
LOSS,,Negativ,,,
LOST,,Negativ,,,
LOST,,Negativ,,,
LOST,,Negativ,,,
LOST,,Negativ,,,
LOST,,,,,
LOT,,,,Strong,
LOT,,,,Strong,
LOT,,,,,
LOT,,,,,
LOT,,,,,
LOUD,,,,Strong,
LOUD,,,,Strong,
LOUD,,,,Strong,
LOUD,,,,Strong,
LOUD,,,,Strong,
LOUISIANA,,,,,
LOVE,Positiv,,,,
LOVE,Positiv,,,,
LOVE,Positiv,,,,
LOVE,Positiv,,,,
LOVE,,,,Strong,
LOVE,,,,,
LOVE,,,,,
LOVELESS,,Negativ,,,
LOVELINESS,Positiv,,,,
LOVELY,Positiv,,,,
LOVER,Positiv,,,,
LOVER,Positiv,,,,
LOW,,Negativ,,,
LOW,,Negativ,,,
LOW-COST,,,,,
LOW-INCOME,,,,,
LOWER,,Negativ,,,
LOWER,,,,Strong,
LOWER,,,,,
LOWLY,,Negativ,,,
LOYAL,Positiv,,,,
LOYALTY,Positiv,,,,
LUCID,Positiv,,,,
LUCK,Positiv,,,Strong,
LUCKILY,Positiv,,,,
LUCKY,Positiv,,,,
LUCRATIVE,Positiv,,,,
LUDICROUS,,Negativ,,,
LUGGAGE,,,,,
LULL,,Negativ,,,
LUMINOUS,Positiv,,,,
LUNATIC,,Negativ,,,
LUNCH,,,,,
LUNCHEON,,,,,
LUNG,,,,,
LURE,,Negativ,,,
LURK,,Negativ,,,
LUST,Positiv,,,,
LUSTER,Positiv,,,,
LUSTROUS,Positiv,,,,
LUXEMBERG,,,,,
LUXURIANT,Positiv,,,,
LUXURIOUS,Positiv,,,,
LUXURY,Positiv,,,,
LYING,,,,,
LYING,,Negativ,Hostile,,
LYING,,Negativ,Hostile,,
LYRIC,Positiv,,,,
LYRICAL,Positiv,,,,
MA,,,,,
MACHINE,,,,,
MACHINERY,,,,,
MAD,,Negativ,Hostile,,
MAD,,Negativ,,,
MAD,,,,,
MADAGASCAR,,,,,
MADAME,,,,,
MADE,,,,,
MADMAN,,Negativ,,,
MADNESS,,Negativ,,,
MAGAZINE,,,,,
MAGIC,,,,,
MAGICAL,Positiv,,,,
MAGICIAN,,,,,
MAGNETIC,Positiv,,,,
MAGNIFICENCE,Positiv,,,,
MAGNIFICENT,Positiv,,,Strong,
MAGNIFY,,,,Strong,
MAGNITUDE,,,,Strong,
MAHOGANY,,,,,
MAID,,,,,
MAIDEN,,,,,
MAIL,,,,,
MAIL,,,,,
MAIN,Positiv,,,Strong,
MAIN,,,,Strong,
MAINE,,,,,
MAINLAND,,,,,
MAINTAIN,,,,Strong,
MAINTAIN,,,,Strong,Power
MAINTENANCE,,,,,
MAJESTIC,Positiv,,,,
MAJESTY,Positiv,,,,
MAJOR,Positiv,,,Strong,
MAJOR,,,,,
MAJOR,,,,,
MAJORITY,,,,Strong,Power
MAKE,,,,Strong,
MAKE,,Negativ,Hostile,Strong,Power
MAKE,,,,Strong,
MAKE,,,,,
MAKE,,,,,
MAKE,Positiv,,,,
MAKE,Positiv,,,,
MAKE8,,,,Strong,
MAKE9,,,,,
MAKE_0,,,,,
MAKE_,,,,,
MAKE_,,,,,
MAKE_,,,,,
MAKE_,,,,,
MAKE_,,,,,
MAKE_,,,,,
MAKER,,,,,
MALADJUSTED,,Negativ,,,
MALADJUSTMENT,,Negativ,,,
MALADY,,Negativ,,,
MALAYA,,,,,
MALAYSIA,,,,,
MALE,,,,,
MALI,,,,,
MALICE,,Negativ,Hostile,,
MALICIOUS,,Negativ,Hostile,,
MALIGNANT,,Negativ,Hostile,,
MALTA,,,,,
MAMA,,,,,
MAN,,,,,
MAN,,,,,
MAN,,,,,
MANAGE,,,,Strong,Power
MANAGE,,,,Strong,
MANAGE,,,,Strong,Power
MANAGEABLE,Positiv,,,Strong,
MANAGEMENT,,,,Strong,Power
MANAGER,,,,Strong,Power
MANAGERIAL,,,,Strong,Power
MANCHESTER,,,,,
MANEUVER,,,,Strong,
MANGLE,,Negativ,Hostile,,
MANIFEST,,,,,
MANIFEST,,,,,
MANIFESTATION,,,,,
MANIPULATE,,Negativ,,Strong,Power
MANIPULATION,,Negativ,,,
MANKIND,,,,,
MANLY,Positiv,,,Strong,
MANNER,,,,,
MANNER,,,,,
MANNER,,,,,
MANNER,,,,,
MANOEUVRE,,,,,
MANPOWER,,,,Strong,
MANSION,,,,,
MANSLAUGHTER,,Negativ,Hostile,,
MANTLE,,,,,
MANUFACTURE,,,,Strong,
MANUFACTURER,,,,Strong,
MANURE,,,,,
MANY,,,,Strong,
MANY,,,,Strong,
MAP,,,,,
MAPLE,,,,,
0-0-0,,Negativ,,Strong,
0-0-0,,Negativ,Hostile,Strong,
MARBLE,,,,,
0-0-0,,,,,
0-0-0,,,,Strong,
200-0-0,,,,Strong,
MARCHER,,,,Strong,
MARE,,,,,
MARGINAL,,Negativ,,,
MARINE,,,,,
MARINE,,,,,
MARITAL,Positiv,,,,
MARITIME,,,,,
MARK,,,,,
MARK,,,,Strong,
MARK,,,,,
MARK,,,,,
MARK,,,,,
MARKER,,,,,
MARKET,,,,,
MARKET,,,,,
MARKET,,,,,
MARKSMAN,,,Hostile,,
MARRIAGE,Positiv,,,,
MARROW,,,,,
MARRY,Positiv,,,,
MARRY,Positiv,,,,
MARSH,,,,,
MARSHALL,,,,,Power
MARSHALL-PLAN,,,,,
MARVEL,Positiv,,,,
MARVELOUS,Positiv,,,,
MARXISM,,,,,
MARYLAND,,,,,
MASCULINE,,,,Strong,
MASS,,,,Strong,
MASS,,,,Strong,
MASS,,,,Strong,
MASS,,,,,
MASSACHUSETTS,,,,,
MASSACRE,,Negativ,Hostile,,
MASSES,,,,,
MASSIVE,,,,Strong,
MAST,,,,,
MASTER,,,,Strong,Power
MASTER,,,,Strong,Power
MASTERFUL,Positiv,,,Strong,Power
MASTERY,Positiv,,,Strong,
MAT,,,,,
MATCH,,,,Strong,
MATCH,,,,Strong,
MATCHLESS,Positiv,,,,
MATE,Positiv,,,,
MATE,Positiv,,,,
MATERIAL,,,,,
MATERIAL,,,,,
MATERIAL,,,,Strong,
MATERNAL,,,,,
MATERNITY,,,,,
MATH,,,,,
MATHEMATICAL,,,,,
MATHEMATICS,,,,,
MATRICULATE,,,,,
MATTER,,,,,
MATTER,,,,,
MATTER,,,,,
MATTER,Positiv,,,Strong,
MATTER,,Negativ,,,
MATTER,,,,,
MATTER,,,,,
MATURE,Positiv,,,Strong,
MATURE,Positiv,,,Strong,
MATURE,Positiv,,,Strong,
MATURITY,Positiv,,,Strong,
MAURITIUS,,,,,
MAXIM,,,,,
MAXIMIZATION,,,,Strong,
MAXIMIZE,Positiv,,,,
MAXIMUM,,,,Strong,
0-0-0,,,,,Power
0-0-0,,,,,
MAYBE,,,,,
MAYOR,,,,Strong,Power
MCGOVERN,,,,,
ME,,,,,
MEAGER,,Negativ,,,
MEAL,,,,,
MEAN,,,,,
MEAN,,Negativ,,,
MEAN,,,,,
MEAN,,,,,
MEAN,,,,,
MEAN,,,,,
MEAN,,,,,
MEAN8,,,,,
MEANING,,,,,
MEANINGFUL,Positiv,,,,
MEANINGLESS,,Negativ,,,
MEANT,,,,,
MEANTIME,,,,,
MEANWHILE,,,,,
MEASURABLE,Positiv,,,,
MEASURE,,,,,
MEASURE,,,,,
MEASURE,,,,,
MEASURE,,,,Strong,
MEASURE,,,,,
MEASURE,,,,,
MEASURE,,,,,
MEASURELESS,,,,,
MEASUREMENT,,,,,
MEAT,,,,,
MECHANIC,,,,,
MECHANISM,,,,,
MEDAL,,,,,
MEDDLE,,Negativ,,,
MEDIA,,,,,
MEDIATE,Positiv,,,,
MEDIATION,,,,,
MEDIATOR,,,,,
MEDICAL,,,,,
MEDICARE,,,,,
MEDICINE,,,,,
MEDICINE,,,,,
MEDIEVAL,,,,,
MEDIOCRE,,Negativ,,,
MEDITATION,Positiv,,,,
MEDITERRANEAN,,,,,
MEDIUM,,,,,
MEEK,,Negativ,,,
MEET,,,,,
MEET,,,,,
MEET,,,,,
MEET,,,,,
MEET,Positiv,,,,
MELANCHOLY,,Negativ,,,
MELLOW,Positiv,,,,
MELODRAMATIC,,Negativ,,,
MELODY,Positiv,,,,
MELT,,,,,
MEMBER,,,,,
MEMBERSHIP,,,,,
MEMORABLE,Positiv,,,,
MEMORY,,,,,
MEMORY,,,,,
MEN,,,,,
MENACE,,Negativ,,Strong,
MEND,Positiv,,,,
MENIAL,,Negativ,,,
MENTAL,,,,,
MENTALITY,,,,,
MENTION,,,,,
MENTION,,,,,
MENTOR,Positiv,,,,Power
MERCHANDISE,,,,,
MERCHANT,,,,,
MERCHANTILE,,,,,
MERCIFUL,Positiv,,,,
MERCILESS,,Negativ,Hostile,Strong,Power
MERCY,Positiv,,,,
MERE,,,,,
MERE,,,,,
MERGE,,,,,
MERGER,,,,,
MERIT,Positiv,,,,
MERIT,Positiv,,,Strong,
MERITORIOUS,Positiv,,,,
MERRILY,Positiv,,,,
MERRIMENT,Positiv,,,,
MERRY,Positiv,,,,
